Time_x,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Abbreviation,GridPosition,ClassifiedPosition,Status,MaxSpeed,AvgSpeed,AvgThrottle,AvgBrake,AvgRPM,LapStartTime_s,Time_y,AirTemp,Humidity,TrackTemp,TotalSectorTime,Winner,Podium,RacePhase,GridGroup,SpeedCategory,Driver_ALO,Driver_BOT,Driver_HAM,Driver_HUL,Driver_LEC,Driver_MAG,Driver_NOR,Driver_OCO,Driver_PER,Driver_PIA,Driver_RIC,Driver_RUS,Driver_SAI,Driver_SAR,Driver_STR,Driver_TSU,Driver_VER,Driver_ZHO,TeamName_Aston Martin,TeamName_Ferrari,TeamName_Haas F1 Team,TeamName_Kick Sauber,TeamName_McLaren,TeamName_Mercedes,TeamName_RB,TeamName_Red Bull Racing,TeamName_Williams,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Predicted_LapTime
0 days 01:10:46.954000,22,92.623,-1.2613005812730191,1.0,,,29.529,-0.38898488774591233,25.263,0 days 01:09:43.920000,0 days 01:10:21.751000,0 days 01:10:47.014000,318.0,259.0,245.0,327.0,False,8.0,True,RB,0 days 01:09:14.331000,2024-07-07 14:14:11.360,1,11.0,False,,False,True,TSU,13.0,10.0,Finished,2.3046357563544517,0.6204068184094564,0.148024574922076,-0.18009303249271547,0.45268389915014884,4154.331,4145.541,1.0245566477456738,60.0,0.805990542950905,92.623,0,0,Early,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,93.78265200608054
0 days 02:17:09.263000,18,89.969,1.550420757731385,3.0,,,29.01,-0.9790585639619653,24.593,0 days 02:16:08.363000,0 days 02:16:44.729000,0 days 02:17:09.322000,297.0,262.0,251.0,302.0,False,10.0,True,Aston Martin,0 days 02:15:39.294000,2024-07-07 15:20:36.323,1,7.0,False,,False,True,STR,8.0,7.0,Finished,-0.06133835830906515,1.0390326628989028,1.1350396883083576,-1.3878832560898442,0.5356513359502769,8139.294,8106.055,0.06973959163834459,72.0,0.4887566178915416,89.96900000000001,0,0,Late,Top10,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,89.14207738402094
0 days 01:04:37.380000,2,93.11,-1.5356148582490585,1.0,,,29.717,-0.29674811514968347,25.333,0 days 01:03:34.061000,0 days 01:04:12.121000,0 days 01:04:37.454000,310.0,257.0,245.0,323.0,True,4.0,True,Williams,0 days 01:03:04.270000,2024-07-07 14:08:01.299,1,13.0,False,,False,True,SAR,12.0,11.0,Finished,1.8744586445974487,0.5461839140674002,-0.014646532938889135,0.2720868815828676,-0.013962012011490344,3784.27,3725.493,0.8881542111589152,61.0,0.13186845219975876,93.11,0,0,Early,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,93.36630467646314
0 days 01:29:42.168000,23,96.53,-0.4383577503449008,1.0,,,31.395,-0.06957981932316257,26.511,0 days 01:28:37.033000,0 days 01:29:15.657000,0 days 01:29:42.168000,293.0,253.0,245.0,306.0,False,20.0,True,Williams,0 days 01:28:05.638000,2024-07-07 14:33:02.667,1,11.0,False,,False,True,ALB,9.0,9.0,Finished,0.2612944755086871,-0.12706776862662347,-0.8250590868056156,0.8049795918661836,0.3043843988952693,5285.638,5225.66,0.7517517745721518,64.0,-0.4232909166541274,96.53,0,0,Mid,Top10,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,95.84937940399531
0 days 02:22:02.106000,22,92.09,1.7561564654634148,3.0,,,29.552,-0.7426263128091842,25.585,0 days 02:20:59.628000,0 days 02:21:36.581000,0 days 02:22:02.166000,298.0,260.0,249.0,298.0,False,14.0,True,RB,0 days 02:20:30.016000,2024-07-07 15:25:27.045,1,10.0,False,,False,True,TSU,13.0,10.0,Finished,-0.2764269141875667,0.7290614360842929,0.150112912369562,-1.6279914037308054,0.6723995025282421,8430.016,8406.092,0.206142028225108,69.0,0.4887566178915416,92.09,0,0,Late,Midfield,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,94.50193533199273
0 days 01:12:18.640000,14,92.579,-1.1927220120290094,1.0,,,29.634,-0.5158607976490244,25.429,0 days 01:11:15.787000,0 days 01:11:53.303000,0 days 01:12:18.732000,297.0,256.0,245.0,301.0,False,9.0,True,Aston Martin,0 days 01:10:46.061000,2024-07-07 14:15:43.090,1,10.0,False,,False,True,ALO,10.0,8.0,Finished,-0.2764269141875667,0.5433483043454699,0.24285381676629508,-0.10599810033587033,0.12263788054212009,4246.061,4205.552,1.160959084332437,61.0,0.8456447835833258,92.57900000000001,0,0,Early,Top10,Fast,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,92.69392127734517
0 days 01:40:23.109000,4,104.806,0.041692234363168185,1.0,,0 days 01:40:17.147000,32.069,2.5215082073647963,27.68,0 days 01:39:10.433000,0 days 01:39:55.490000,0 days 01:40:23.170000,289.0,246.0,,302.0,False,27.0,True,McLaren,0 days 01:38:38.303000,2024-07-07 14:43:35.332,1,1.0,False,,False,False,NOR,3.0,3.0,Finished,-0.38397119212681746,-1.5555204075815932,-1.8827991468937832,1.810659331358158,-0.48984922301181005,5918.303,5885.749,-0.7486750278822236,68.0,-0.9784502855080122,104.80600000000001,0,1,Mid,Top5,Slow,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,103.05417844646804
0 days 01:33:53.755000,44,91.107,-0.23262204261287125,1.0,,,29.369,-0.7986128254330975,24.924,0 days 01:32:52.045000,0 days 01:33:28.859000,0 days 01:33:53.783000,297.0,259.0,249.0,305.0,False,23.0,True,Mercedes,0 days 01:32:22.648000,2024-07-07 14:37:19.677,1,3.0,False,,False,True,HAM,2.0,1.0,Finished,0.04620591963018562,0.9017012185194727,1.091842798073305,-0.4727052221968659,1.8311083815912388,5542.648,5525.714,-0.6122725912954626,68.0,-0.7801790823459103,91.107,1,1,Mid,Top5,VeryFast,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,91.28041574800667
0 days 01:51:07.421000,63,106.221,0.45316364982722734,2.0,,0 days 01:50:59.953000,32.329,1.2237489003558413,32.057,0 days 01:49:53.584000,0 days 01:50:35.419000,0 days 01:51:07.476000,293.0,240.0,,262.0,False,6.0,True,Mercedes,0 days 01:49:21.200000,2024-07-07 14:54:18.229,1,4.0,False,,False,False,RUS,1.0,,Retired,-1.029236859762322,-1.820335183119738,-2.819814772633873,-0.9428514284318605,-1.7322334614673025,6561.2,6545.813,-1.5670896474027918,73.0,-1.2956842105673754,106.221,0,0,Mid,Top5,Slow,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,112.48764899258187
0 days 01:26:38.444000,77,96.075,-0.5755148888329206,1.0,,,30.607,-0.17913616057283444,27.116,0 days 01:25:33.031000,0 days 01:26:11.383000,0 days 01:26:38.499000,283.0,250.0,236.0,293.0,False,18.0,True,Kick Sauber,0 days 01:25:02.369000,2024-07-07 14:29:59.398,1,17.0,False,,False,True,BOT,16.0,15.0,Lapped,-0.599059748005319,0.030369041863406603,0.12936366047383374,0.7535031126835339,0.06766936846501766,5102.369,5045.641,1.160959084332437,61.0,0.13186845219975876,96.075,0,0,Mid,Backmarker,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,96.29941393179077
0 days 01:02:53.671000,63,91.298,-1.6041934274930685,1.0,,,29.299,-0.7978072641003784,25.183,0 days 01:01:51.727000,0 days 01:02:28.543000,0 days 01:02:53.726000,295.0,257.0,245.0,290.0,True,3.0,True,Mercedes,0 days 01:01:22.373000,2024-07-07 14:06:19.402,1,1.0,False,,False,True,RUS,1.0,,Retired,-0.38397119212681746,0.6626683736210829,0.8280442492664545,-0.7464277635859762,1.184862084285925,3682.373,3665.476,0.8881542111589152,62.0,3.5817873872203316,91.298,0,0,Early,Top5,Fast,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,91.52685267859816
0 days 02:06:50.046000,23,90.458,1.070370773023316,3.0,,,28.921,-0.8276130334109523,24.795,0 days 02:05:48.509000,0 days 02:06:25.251000,0 days 02:06:50.046000,310.0,240.0,252.0,316.0,True,4.0,True,Williams,0 days 02:05:19.588000,2024-07-07 15:10:16.617,1,10.0,False,,False,True,ALB,9.0,9.0,Finished,1.229192976961944,0.8903395588280099,0.2172937933913496,0.13319852087802514,0.25153795483504815,7519.588,7505.955,-0.47587015470869926,75.0,0.29048541472943973,90.458,0,0,Late,Top10,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,90.91590294938779
0 days 02:07:31.466000,81,89.286,1.138949342267326,3.0,,,29.072,-1.2235464284419264,24.455,0 days 02:06:31.334000,0 days 02:07:07.093000,0 days 02:07:31.548000,296.0,262.0,251.0,299.0,True,5.0,True,McLaren,0 days 02:06:02.180000,2024-07-07 15:10:59.209,1,4.0,False,,False,True,PIA,5.0,4.0,Finished,0.1537501975694364,1.062303184438519,0.8571306160360092,-1.8880403656059437,0.9705294528020554,7562.18,7505.955,-0.47587015470869926,75.0,0.29048541472943973,89.286,0,0,Late,Top5,VeryFast,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,89.76094508581907
0 days 02:06:49.414000,22,90.319,1.070370773023316,3.0,,,28.893,-0.9403916199914922,24.964,0 days 02:05:48.048000,0 days 02:06:24.510000,0 days 02:06:49.474000,296.0,261.0,251.0,298.0,True,4.0,True,RB,0 days 02:05:19.095000,2024-07-07 15:10:16.124,1,9.0,False,,False,True,TSU,13.0,10.0,Finished,-0.38397119212681746,0.9285184280389508,1.0379273405253273,-0.9714269079278207,0.6848886921659548,7519.095,7505.955,-0.47587015470869926,75.0,0.29048541472943973,90.319,0,0,Late,Midfield,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,90.36926704173028
0 days 01:34:21.210000,22,93.106,-0.23262204261287125,1.0,,,29.934,-0.5029718163255323,25.624,0 days 01:33:18.098000,0 days 01:33:55.646000,0 days 01:34:21.270000,299.0,256.0,248.0,304.0,False,23.0,True,RB,0 days 01:32:48.104000,2024-07-07 14:37:45.133,1,10.0,False,,False,True,TSU,13.0,10.0,Finished,-0.06133835830906515,0.5070164488078809,0.5033672708360204,-0.17277501450191565,0.3389384789347545,5568.104,5525.714,-0.6122725912954626,68.0,-0.7801790823459103,93.106,0,0,Mid,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,93.46240392521098
0 days 01:46:46.078000,3,103.298,0.24742794209519775,2.0,,,32.445,1.133928811757767,29.241,0 days 01:45:35.307000,0 days 01:46:16.919000,0 days 01:46:46.160000,292.0,238.0,222.0,295.0,False,4.0,True,RB,0 days 01:45:02.780000,2024-07-07 14:49:59.809,1,14.0,False,,False,True,RIC,15.0,13.0,Lapped,-0.8141483038838205,-1.027709064116138,-0.9160289626526971,0.8023718312969028,-0.6062056321699457,6302.78,6245.797,-1.0214799010557456,70.0,-1.2956842105673754,103.298,0,0,Mid,Midfield,Slow,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,101.96499196974939
0 days 01:50:35.809000,77,105.199,0.3845850805832175,2.0,,,32.618,1.5451678721103876,29.948,0 days 01:49:23.283000,0 days 01:50:05.916000,0 days 01:50:35.864000,281.0,239.0,217.0,285.0,False,6.0,True,Kick Sauber,0 days 01:48:50.610000,2024-07-07 14:53:47.639,1,15.0,False,,False,True,BOT,16.0,15.0,Lapped,-1.6745025273978267,-1.2731983671043516,-0.9219831836934358,1.3023648176793337,-1.667846515501318,6530.61,6485.796,-1.430687210816031,73.0,-1.2956842105673754,105.19900000000001,0,0,Mid,Backmarker,Slow,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,104.4931391520249
0 days 01:04:25.470000,63,91.799,-1.5356148582490585,1.0,,,29.507,-0.6407228042203371,25.086,0 days 01:03:23.233000,0 days 01:04:00.439000,0 days 01:04:25.525000,291.0,256.0,245.0,292.0,False,4.0,True,Mercedes,0 days 01:02:53.671000,2024-07-07 14:07:50.700,1,1.0,False,,False,True,RUS,1.0,,Retired,-0.599059748005319,0.70239158774486,1.2219494034960123,-2.6458435139209437,1.3635633688153892,3773.671,3725.493,0.8881542111589152,61.0,0.13186845219975876,91.799,0,0,Early,Top5,VeryFast,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,89.74893654508709
0 days 01:15:13.438000,81,91.855,-1.0555648735409895,1.0,,,29.307,-0.5795001429337594,25.19,0 days 01:14:10.972000,0 days 01:14:48.330000,0 days 01:15:13.520000,312.0,262.0,247.0,315.0,False,11.0,True,McLaren,0 days 01:13:41.583000,2024-07-07 14:18:38.612,1,5.0,False,,False,True,PIA,5.0,4.0,Finished,1.5518258107796963,0.8606098108687262,0.4065417176018399,-1.104212658448904,1.1496497587218708,4421.583,4385.545,1.5701663940927224,62.0,0.647373580421224,91.85499999999999,0,0,Early,Top5,VeryFast,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,91.49018431007842
0 days 01:20:19.676000,77,93.156,-0.84982916580896,1.0,,,29.676,-0.21860866587602382,25.226,0 days 01:19:16.251000,0 days 01:19:54.505000,0 days 01:20:19.731000,305.0,259.0,246.0,322.0,True,14.0,True,Kick Sauber,0 days 01:18:46.520000,2024-07-07 14:23:43.549,1,17.0,False,,False,True,BOT,16.0,15.0,Lapped,1.8744586445974487,0.46610716159046545,0.35252760038756864,1.0951362949252363,-0.04703284409757162,4726.52,4685.594,1.2973615209192007,59.0,0.3301396553618607,93.15599999999999,0,0,Early,Backmarker,Fast,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,95.20118571083438
0 days 02:20:14.950000,14,90.592,1.6875778962194048,3.0,,,29.12,-0.8884329140311719,24.881,0 days 02:19:13.570000,0 days 02:19:50.161000,0 days 02:20:15.042000,290.0,262.0,252.0,297.0,False,13.0,True,Aston Martin,0 days 02:18:44.358000,2024-07-07 15:23:41.387,1,8.0,False,,False,True,ALO,10.0,8.0,Finished,-0.38397119212681746,0.88675195227635,-0.036235463027737475,-1.827021297251682,-0.02294093039998842,8324.358,8286.09,0.34254446481186895,69.0,0.6077193397888031,90.592,0,0,Late,Top10,VeryFast,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,94.4195831364361
